PERMNO,GVKEY,SYMBOL,date,Hacked,Actual,Soft
10001,12994,EGAS,2011-04-05,0,0,
10001,12994,EGAS,2011-05-11,0,0,
10001,12994,EGAS,2012-08-14,0,0,
10001,12994,EGAS,2012-11-13,0,0,
10001,12994,EGAS,2013-05-15,0,0,
10001,12994,EGAS,2013-08-14,0,0,
10001,12994,EGAS,2014-03-31,0,0,
10001,12994,EGAS,2014-05-15,0,0,
10001,12994,EGAS,2014-08-14,0,0,
10001,12994,EGAS,2014-11-13,0,0,
10001,12994,EGAS,2015-05-11,0,0,
10002,19049,BTFG,2010-01-29,0,0,
10025,11903,AEPI,2010-03-12,0,0,-0.0240146411424395
10025,11903,AEPI,2010-06-09,0,0,-0.0014305581635498926
10025,11903,AEPI,2010-09-09,1,0,-0.014726388593251363
10025,11903,AEPI,2013-01-22,1,0,
10025,11903,AEPI,2013-03-12,1,0,0.002306499544062363
10025,11903,AEPI,2013-06-10,0,0,-0.005760237653384081
10025,11903,AEPI,2013-09-09,0,0,-0.006262734489845864
10026,12825,JJSF,2010-01-21,0,0,-0.00358193203178416
10026,12825,JJSF,2010-04-22,0,0,-0.009199036193924133
10026,12825,JJSF,2010-07-22,0,0,-0.007906936089045311
10026,12825,JJSF,2010-11-03,0,0,0.003795387974750573
10026,12825,JJSF,2011-01-20,0,0,-0.0017257027953836122
10026,12825,JJSF,2011-04-25,0,0,-0.0043765524104320795
10026,12825,JJSF,2011-07-25,0,0,-0.005631662466756591
10032,12945,PLXS,2010-01-20,0,0,0.015618221948293924
10044,11976,RMCF,2012-07-10,1,0,
10044,11976,RMCF,2012-10-04,1,0,
10044,11976,RMCF,2013-07-11,1,0,
10044,11976,RMCF,2013-10-15,1,0,
10051,16456,HGR,2010-10-18,1,0,0.0032004837163003
10051,16456,HGR,2011-02-09,0,0,
10051,16456,HGR,2011-04-27,0,0,-0.010499180559426181
10051,16456,HGR,2011-07-27,1,0,0.007599039578181536
10051,16456,HGR,2011-10-26,1,0,-0.004458272248887804
10051,16456,HGR,2012-02-08,1,0,-0.0006682015877813932
10051,16456,HGR,2012-05-02,0,0,-0.005655076494177307
10051,16456,HGR,2012-08-01,0,0,0.005083806391000041
10051,16456,HGR,2012-10-31,0,0,0.009836619195756059
10051,16456,HGR,2013-05-01,0,0,0.007593131250778532
10051,16456,HGR,2013-07-31,0,0,-0.0044562638114930084
10051,16456,HGR,2013-10-29,0,0,-0.0010862415171505957
10051,16456,HGR,2014-02-12,0,0,-0.002337055178027868
10051,16456,HGR,2014-05-05,0,0,-0.03526199772149864
10051,16456,HGR,2014-08-07,0,0,-0.013053443933323037
10104,12142,ORCL,2010-06-24,1,0,-0.011835385016004113
10104,12142,ORCL,2010-09-16,1,0,-0.0013434598303397622
10104,12142,ORCL,2010-12-16,1,0,0.0053229295100506
10104,12142,ORCL,2011-03-24,1,0,-0.00045571942267243117
10104,12142,ORCL,2011-06-23,1,0,-0.004189810256695346
10104,12142,ORCL,2011-09-20,1,0,-0.0008093615696398177
10104,12142,ORCL,2011-12-20,1,0,-5.763697457563874e-05
10104,12142,ORCL,2012-03-20,1,0,-0.005437294344528146
10104,12142,ORCL,2012-06-18,1,0,-0.009258909561234716
10104,12142,ORCL,2012-09-20,1,1,-0.0045525349788194565
10104,12142,ORCL,2012-12-18,1,1,0.001647866542590081
10104,12142,ORCL,2013-03-20,1,1,0.0004587324725136583
10104,12142,ORCL,2013-06-20,1,1,-0.012223727147578274
10104,12142,ORCL,2013-09-18,1,1,-0.0082551569422558
10104,12142,ORCL,2013-12-18,0,0,0.004003477635282552
10104,12142,ORCL,2014-03-18,0,0,-0.00991490566224172
10104,12142,ORCL,2014-06-19,0,0,-0.015631991789948542
10104,12142,ORCL,2014-09-18,0,0,0.0032251857628468146
10104,12142,ORCL,2014-12-17,0,0,-0.00025183449188178383
10104,12142,ORCL,2015-03-17,0,0,-0.0028126546466342352
10104,12142,ORCL,2015-06-17,0,0,-0.007895129556414792
10104,12142,ORCL,2015-09-16,0,0,-0.0024091174423693275
10104,12142,ORCL,2015-12-16,0,0,0.0007702283162379147
10107,12141,MSFT,2010-01-28,0,0,-0.0029329332973678877
10107,12141,MSFT,2010-04-22,0,0,-0.007592570848929881
10107,12141,MSFT,2010-07-22,1,0,-0.002693882133409188
10107,12141,MSFT,2010-10-28,1,0,0.008410161825043274
10107,12141,MSFT,2011-04-28,0,0,0.016335007496249623
10107,12141,MSFT,2011-07-21,1,0,0.01293600263118391
10107,12141,MSFT,2011-10-20,1,0,0.004644482174871035
10107,12141,MSFT,2012-01-19,1,0,-0.005637422439056725
10107,12141,MSFT,2012-04-19,0,0,-5.663570597731673e-05
10107,12141,MSFT,2012-07-19,0,0,-0.004499065623533961
10107,12141,MSFT,2012-10-18,0,0,-0.005386384034597822
10107,12141,MSFT,2013-01-24,1,0,0.000589386251743991
10107,12141,MSFT,2013-04-18,0,0,-0.006852066550229642
10107,12141,MSFT,2013-07-18,0,0,-0.005025295764848186
10107,12141,MSFT,2013-10-24,0,0,-0.003977106134926389
10107,12141,MSFT,2014-01-23,0,0,-0.011236461114243772
10107,12141,MSFT,2014-04-24,0,0,0.014355966302233264
10107,12141,MSFT,2014-07-22,0,0,0.01073713935597738
10107,12141,MSFT,2014-10-23,0,0,0.015410724886111452
10107,12141,MSFT,2015-01-26,0,0,-0.0007490151037959488
10107,12141,MSFT,2015-04-23,0,0,-0.005933820944164265
10107,12141,MSFT,2015-07-21,0,0,-0.005672339465461288
10107,12141,MSFT,2015-10-22,0,0,0.006483500329813976
10116,11929,ACUR,2013-08-01,1,0,-0.0017259736192546012
10116,11929,ACUR,2013-11-04,1,0,-0.015716634190944573
10116,11929,ACUR,2014-05-05,0,0,0.003059347151853736
10116,11929,ACUR,2014-08-04,0,0,-0.008463536978058801
10116,11929,ACUR,2015-11-04,0,0,0.0009937965801736868
10137,1279,AYE,2010-02-05,0,0,0.013086581907996395
10137,1279,AYE,2010-05-05,0,0,0.004721084998257809
10137,1279,AYE,2010-08-04,0,0,0.014690350778825044
10137,1279,AYE,2010-10-27,0,0,0.015422679227473464
10137,1279,AYE,2011-02-23,0,0,0.01329510428902159
10138,12138,TROW,2010-01-28,0,0,0.0006906713911957367
10138,12138,TROW,2010-04-23,0,0,
10138,12138,TROW,2010-07-23,1,0,
10138,12138,TROW,2010-10-22,1,0,
10138,12138,TROW,2011-01-28,1,0,0.004130155716935833
10138,12138,TROW,2011-04-21,0,0,
10138,12138,TROW,2011-07-26,1,0,
10138,12138,TROW,2011-10-25,1,0,
10138,12138,TROW,2012-01-27,1,0,-0.002972904982284103
10138,12138,TROW,2012-04-24,0,0,
10138,12138,TROW,2012-07-25,0,0,
10138,12138,TROW,2012-10-24,0,0,
10138,12138,TROW,2013-01-29,1,0,-0.001498752367060499
10138,12138,TROW,2013-04-24,0,0,
10138,12138,TROW,2013-07-24,0,0,
10138,12138,TROW,2013-10-24,0,0,
10138,12138,TROW,2014-01-28,0,0,-0.007439809087788615
10138,12138,TROW,2014-04-24,0,0,
10138,12138,TROW,2014-07-24,0,0,
10138,12138,TROW,2015-01-28,0,0,0.008445658335279143
10138,12138,TROW,2015-04-22,0,0,
10138,12138,TROW,2015-07-23,0,0,
10138,12138,TROW,2015-10-22,0,0,
10143,12180,OSIP,2010-02-23,0,0,0.00614789371461081
10143,12180,OSIP,2010-04-22,0,0,0.006227095105074817
10145,1300,HON,2010-01-29,0,0,-0.0001792790298658243
10145,1300,HON,2010-04-23,0,0,0.024900623115015168
10145,1300,HON,2010-07-23,1,0,0.00016653529731989677
10145,1300,HON,2010-10-22,1,0,-0.0020592093154294926
10145,1300,HON,2011-01-28,1,0,0.023216689441495353
10145,1300,HON,2011-04-20,0,0,0.033445949942392375
10145,1300,HON,2011-07-22,1,1,0.01535017532262913
10145,1300,HON,2011-10-21,1,1,0.0237200466600924
10145,1300,HON,2012-01-27,1,1,0.004844732359826376
10145,1300,HON,2012-04-20,0,0,0.017539635346038696
10145,1300,HON,2012-07-18,0,0,0.012817794969250297
10145,1300,HON,2012-10-19,0,0,0.0043518072133820265
10145,1300,HON,2013-01-25,1,0,-0.00014564030511720477
10145,1300,HON,2013-04-19,0,0,0.005103165024602144
10145,1300,HON,2013-07-19,0,0,-0.00025325634574901654
10145,1300,HON,2013-10-18,0,0,0.0007227009354351561
10145,1300,HON,2014-01-24,0,0,0.010107790734544583
10145,1300,HON,2014-04-17,0,0,0.0044665401430465665
10145,1300,HON,2014-07-18,0,0,0.027261411190366035
10145,1300,HON,2014-10-17,0,0,0.01804023581727516
10145,1300,HON,2015-01-23,0,0,0.010131635217590945
10145,1300,HON,2015-04-17,0,0,0.012638277403061842
10145,1300,HON,2015-07-17,0,0,0.006936735001619116
10145,1300,HON,2015-10-16,0,0,-0.005064433313596016
10147,12053,EMC,2014-07-23,0,0,0.0020293467236900302
10147,12053,EMC,2014-10-22,0,0,-0.0016465523233485796
10147,12053,EMC,2015-01-29,0,0,-0.003204674532501735
10147,12053,EMC,2015-04-22,0,0,0.008630236141656797
10147,12053,EMC,2015-07-22,0,0,-0.01079105407825713
10147,12053,EMC,2015-10-21,0,0,0.00010886921387260901
10158,185128,AMRC,2011-11-09,0,0,0.0032483890672167903
10158,185128,AMRC,2012-02-29,0,0,-0.0036256592933814145
10158,185128,AMRC,2012-05-08,0,0,-0.0018260308048184438
10158,185128,AMRC,2012-08-07,0,0,-0.043145735690987994
10158,185128,AMRC,2012-11-08,0,0,-0.006498613314837448
10158,185128,AMRC,2013-03-18,0,0,-0.048066749166170306
10158,185128,AMRC,2013-05-09,0,0,-0.01594094578056908
10158,185128,AMRC,2013-08-08,0,0,-0.01915167634071579
10158,185128,AMRC,2014-05-08,0,0,-0.012876931853965956
10158,185128,AMRC,2014-07-31,0,0,0.000795544826165501
10158,185128,AMRC,2014-11-06,0,0,-0.0014500987885503955
10158,185128,AMRC,2015-03-05,1,0,0.0008620710567177762
10158,185128,AMRC,2015-05-07,1,0,-0.01084805074646123
10158,185128,AMRC,2015-07-30,0,0,0.010048081851550785
10158,185128,AMRC,2015-11-05,0,0,0.003884280952781402
10163,12189,XRIT,2011-03-01,0,0,0.011391864516750571
10163,12189,XRIT,2011-08-04,0,0,-9.411970220688914e-05
10163,12189,XRIT,2011-11-03,0,0,
10180,14304,AKRX,2010-05-03,0,0,0.011507475543113582
10180,14304,AKRX,2010-08-03,0,0,0.006090820997115316
10180,14304,AKRX,2011-03-01,0,0,-0.0010891078491517235
10180,14304,AKRX,2011-05-03,0,0,0.0008241872156059035
10180,14304,AKRX,2011-11-01,0,0,0.007874938122553021
10180,14304,AKRX,2012-03-06,0,0,0.005334879334926925
10180,14304,AKRX,2012-05-08,0,0,0.0020705744154868484
10180,14304,AKRX,2012-08-07,0,0,0.002952610549805345
10180,14304,AKRX,2012-11-06,0,0,-0.004232776548573644
10180,14304,AKRX,2013-02-26,0,0,-0.008913590026408787
10180,14304,AKRX,2013-05-07,0,0,-0.018073857148480983
10180,14304,AKRX,2013-08-06,0,0,-0.013293367030356931
10180,14304,AKRX,2013-11-05,0,0,-0.010445415183572547
10180,14304,AKRX,2014-03-03,0,0,-0.005792377231584673
10180,14304,AKRX,2014-05-06,0,0,-0.0014547681507668681
10182,12171,TECD,2010-03-02,0,0,0.012633034979913397
10200,12181,RGEN,2010-11-02,1,0,0.004545989632371522
10200,12181,RGEN,2011-07-27,0,0,0.0028980837756592513
10205,16898,LSBX,2010-01-27,0,0,-6.453611071990332e-05
10205,16898,LSBX,2010-04-21,1,0,-0.008002374122229502
10205,16898,LSBX,2010-07-21,1,0,-0.00012397277768460332
10205,16898,LSBX,2010-10-20,1,0,0.0051275406550195055
10220,185229,BWC,2011-08-08,0,0,-0.0021332711737081355
10220,185229,BWC,2011-11-07,0,0,-0.006436602895903969
10220,185229,BWC,2012-05-09,0,0,0.0018683384063805462
10220,185229,BWC,2012-08-07,0,0,-0.002969924678537966
10220,185229,BWC,2013-05-07,0,0,0.004416613602386374
10220,185229,BWC,2014-02-26,0,0,-0.005809793995265855
10220,185229,BWC,2014-08-06,0,0,-0.009820087390949474
10220,185229,BWC,2014-11-05,0,0,0.01234662892325775
10220,185229,BWC,2015-02-25,1,0,0.01799576427656442
10220,185229,BWC,2015-05-06,1,0,0.01956570314088918
10220,185229,BWXT,2015-08-05,0,0,0.015485479335894359
10220,185229,BWXT,2015-11-04,0,0,0.017739206387219052
10225,1408,FO,2010-01-29,0,0,0.0012724416576352865
10225,1408,FO,2010-04-29,0,0,0.01646511091599627
10225,1408,FO,2010-07-30,0,0,0.02573106472960633
10225,1408,FO,2010-10-28,0,0,-0.002691052791735843
10225,1408,FO,2011-02-04,0,0,0.006147819883602847
10225,1408,FO,2011-05-05,0,0,0.002296697166352701
10225,1408,FO,2011-08-04,0,0,-0.009877895081576197
10225,1408,BEAM,2011-11-03,0,0,0.006413134747552624
10225,1408,BEAM,2012-02-03,0,0,0.003900750933308753
10225,1408,BEAM,2012-05-03,0,0,0.013737345502670651
10225,1408,BEAM,2012-08-02,0,0,0.021830048137947047
10225,1408,BEAM,2013-02-01,0,0,0.02272256808616402
10225,1408,BEAM,2013-05-02,0,0,0.018263296699631535
10225,1408,BEAM,2013-08-08,0,0,0.007181637090247071
10225,1408,BEAM,2013-10-31,0,0,-0.013043245470817507
10225,1408,BEAM,2014-02-05,0,0,0.02166038918427602
10252,16889,INDB,2010-01-21,0,0,0.00433016470036671
10252,16889,INDB,2010-04-15,0,0,-0.003057763062877644
10252,16889,INDB,2010-10-21,0,0,-0.009994249738357967
10252,16889,INDB,2011-01-20,0,0,0.003354710882022222
10252,16889,INDB,2011-04-14,0,0,-0.0002832206264450701
10252,16889,INDB,2011-07-14,0,0,0.0015014399850800698
10252,16889,INDB,2011-10-20,0,0,-0.003165251802675016
10252,16889,INDB,2012-01-19,0,0,0.0016749775395595657
10252,16889,INDB,2012-04-12,0,0,-0.00429715222065943
10252,16889,INDB,2012-07-19,0,0,-0.0029321332329982647
10252,16889,INDB,2012-10-18,0,0,-0.0107633150484462
10252,16889,INDB,2013-01-24,0,0,0.004856993797467915
10252,16889,INDB,2013-04-25,0,0,-0.0008795344586024004
10252,16889,INDB,2013-07-11,0,0,0.00029519634904669884
10252,16889,INDB,2014-04-17,0,0,-0.011037720424759466
10252,16889,INDB,2014-07-17,0,0,-0.0047157144595910035
10252,16889,INDB,2014-10-16,0,0,-0.0006977956083297279
10252,16889,INDB,2015-04-16,1,0,-0.012955086551181555
10252,16889,INDB,2015-07-16,0,0,-0.01734417881500582
10252,16889,INDB,2015-10-15,0,0,-0.008291073829542202
10253,12200,DMC,2010-05-17,0,0,
10253,12200,DMC,2010-08-12,1,0,
10253,12200,DMC,2010-11-16,1,0,
10258,179598,CLDX,2010-03-04,0,0,0.0006202598404579452
10258,179598,CLDX,2010-05-04,0,0,-0.004569529823372184
10258,179598,CLDX,2010-08-04,0,0,-0.005229756316334806
10258,179598,CLDX,2010-11-02,0,0,-0.009642129775351222
10258,179598,CLDX,2011-05-04,0,0,-0.013003530157050464
10258,179598,CLDX,2011-08-03,0,0,0.0012197062261251473
10258,179598,CLDX,2011-11-02,0,0,0.00457698964965794
10258,179598,CLDX,2012-05-03,0,0,0.018302058971037906
10258,179598,CLDX,2012-08-10,0,0,-0.01073553961646555
10258,179598,CLDX,2012-11-01,0,0,0.0027133147677837377
10259,12234,SIGM,2010-03-03,0,0,-0.0015628527416929484
10259,12234,SIGM,2010-05-26,0,0,0.0032432488979874654
10259,12234,SIGM,2010-08-25,0,0,-0.0017780364808476726
10259,12234,SIGM,2010-12-01,1,0,-0.003663233216498479
10259,12234,SIGM,2011-03-02,1,0,-0.005352865492613693
10259,12234,SIGM,2011-05-25,1,1,-0.03298001877118778
10259,12234,SIGM,2011-08-24,1,0,-0.04452620927382248
10259,12234,SIGM,2012-05-23,1,0,-0.0067280818151317385
10259,12234,SIGM,2012-12-05,1,1,-0.008131979894215994
10259,12234,SIGM,2013-06-12,1,0,-0.0011498117908169837
10259,12234,SIGM,2013-09-04,1,0,0.0011887866211376863
10259,12234,SIGM,2014-06-11,0,0,-0.012043170124367763
10259,12234,SIGM,2014-09-10,0,0,0.00017608953391903652
10259,12234,SIGM,2014-12-10,0,0,0.0036110694744507827
10259,12234,SIGM,2015-06-09,0,0,0.010693413310080738
10259,12234,SIGM,2015-09-09,0,0,0.004596865859014503
10272,12212,TKLC,2010-02-11,1,0,0.016496836546252207
10272,12212,TKLC,2010-05-06,1,0,0.0019416302827430744
10272,12212,TKLC,2010-08-05,1,0,-0.01180120057660281
10272,12212,TKLC,2010-11-04,1,0,0.0001769855436356488
10272,12212,TKLC,2011-02-10,1,1,-0.00022148167853177324
10272,12212,TKLC,2011-05-05,1,0,-0.0070886711110215266
10272,12212,TKLC,2011-08-04,1,0,-0.0032854737566539657
10272,12212,TKLC,2011-11-07,1,0,0.007372469633957067
10290,16955,HGIC,2010-02-18,0,0,0.004132515564693595
10290,16955,HGIC,2010-04-27,0,0,0.02577222297353096
10290,16955,HGIC,2010-08-06,0,0,0.016865669883964665
10290,16955,HGIC,2010-11-01,0,0,0.014861927702650959
10290,16955,HGIC,2011-02-17,0,0,0.0038979426686988105
10290,16955,HGIC,2011-04-26,0,0,0.0028714623902066517
10290,16955,HGIC,2011-08-08,0,0,0.018410911543693224
10290,16955,HGIC,2012-03-14,0,0,
10297,17076,NHTB,2010-01-27,0,0,0.01129269673045211
10299,12216,LLTC,2010-04-13,0,0,0.003534205283619879
10299,12216,LLTC,2010-07-20,0,0,-0.010370661583005652
10299,12216,LLTC,2010-10-12,0,0,-0.00403259855852825
10299,12216,LLTC,2011-01-18,0,0,0.002462147313359946
10299,12216,LLTC,2011-04-19,0,0,-0.025888424050974274
10299,12216,LLTC,2011-07-26,0,0,-0.02642671089723543
10299,12216,LLTC,2011-10-18,0,0,-0.012703391197734082
10299,12216,LLTC,2012-01-17,0,0,0.014695336674594908
10299,12216,LLTC,2012-04-17,0,0,0.005320660561475857
10299,12216,LLTC,2012-07-24,0,0,-0.004725806191332867
10299,12216,LLTC,2012-10-16,0,0,0.001112234950654008
10299,12216,LLTC,2013-01-15,0,0,-0.014298525344484498
10299,12216,LLTC,2013-04-16,0,0,0.014693781750886205
10299,12216,LLTC,2013-10-15,0,0,-0.005310862818717156
10299,12216,LLTC,2014-01-14,0,0,0.011661389348135515
10299,12216,LLTC,2014-04-15,0,0,0.01715594140886957
10299,12216,LLTC,2014-07-22,0,0,-0.0013580295126255464
10299,12216,LLTC,2014-10-14,0,0,0.005036632645098905
10299,12216,LLTC,2015-01-13,1,0,0.009407421385733628
10299,12216,LLTC,2015-04-14,1,0,0.016488043382133163
10299,12216,LLTC,2015-07-21,0,0,-0.012628994997287325
10299,12216,LLTC,2015-10-13,0,0,-0.012527772949691032
10302,12215,CY,2010-01-28,0,0,0.029822894182827277
10302,12215,CY,2010-04-22,0,0,0.02127888983297798
10302,12215,CY,2010-07-22,0,0,0.020723181726273916
10302,12215,CY,2010-10-21,0,0,0.00553339492373863
10302,12215,CY,2011-01-27,0,0,0.01873269577565736
10302,12215,CY,2011-04-21,0,0,0.023179743383169263
10302,12215,CY,2011-07-21,0,0,0.018403398221738185
10302,12215,CY,2011-10-20,0,0,0.005192367308445463
10302,12215,CY,2012-01-26,0,0,0.012759716962250062
10302,12215,CY,2012-04-19,0,0,0.005759353231909784
10302,12215,CY,2012-07-19,0,0,0.01275060217448635
10302,12215,CY,2012-10-18,0,0,0.0017427204856415935
10302,12215,CY,2013-01-24,0,0,0.012754644429833806
10302,12215,CY,2013-04-18,0,0,0.007583135174088425
10302,12215,CY,2013-07-18,0,0,0.023703351547379313
10302,12215,CY,2013-10-17,0,0,-0.04504047638250528
10302,12215,CY,2014-01-23,0,0,0.001489425808689931
10302,12215,CY,2014-04-17,0,0,0.011849999414343238
10302,12215,CY,2014-07-17,0,0,0.00030996462451904957
10302,12215,CY,2014-10-16,0,0,0.009867855404427767
10302,12215,CY,2015-01-22,0,0,0.0010237595801945148
10302,12215,CY,2015-04-30,0,0,0.0073113067317404825
10302,12215,CY,2015-07-23,0,0,0.013349996036973209
10302,12215,CY,2015-10-22,0,0,0.0033050670516469277
10308,17240,TMP,2010-01-27,0,0,
10308,17240,TMP,2010-04-21,0,0,
10308,17240,TMP,2010-07-21,0,0,
10308,17240,TMP,2010-10-27,0,0,
10308,17240,TMP,2011-01-26,0,0,-0.012322447707183696
10308,17240,TMP,2011-04-27,0,0,
10308,17240,TMP,2011-07-20,0,0,-0.012448073468110664
10308,17240,TMP,2011-10-26,0,0,
10308,17240,TMP,2012-01-25,0,0,0.011818593683097973
10308,17240,TMP,2012-04-25,0,0,
10308,17240,TMP,2012-07-20,0,0,
10308,17240,TMP,2013-01-25,0,0,
10308,17240,TMP,2013-04-26,0,0,-0.004579903640316409
10308,17240,TMP,2013-07-19,0,0,
10308,17240,TMP,2013-10-18,0,0,0.005771972188457597
10308,17240,TMP,2014-04-25,0,0,0.0021565346311920317
10308,17240,TMP,2014-07-25,0,0,0.0036652299667494464
10308,17240,TMP,2014-10-24,0,0,
10308,17240,TMP,2015-01-28,1,0,0.0029511563473879443
10308,17240,TMP,2015-04-24,1,0,-0.001909290099569215
10308,17240,TMP,2015-07-31,0,0,0.004272493209409663
10324,12233,GENZ,2010-02-17,0,0,0.00580213040435557
10324,12233,GENZ,2010-07-21,0,0,-0.003925442194226742
10324,12233,GENZ,2010-10-20,0,0,-0.008989326560388824
10324,12233,GENZ,2011-02-16,0,0,0.007607506261888721
10353,12256,ADPT,2010-01-29,0,0,0.013062166958044952
10353,12256,ADPT,2010-05-27,0,0,
10363,12250,AMAG,2010-03-01,0,0,0.010648321854262708
10363,12250,AMAG,2010-04-27,0,0,0.009323367348161452
10363,12250,AMAG,2010-07-28,0,0,-0.005758814975133914
10363,12250,AMAG,2010-10-28,0,0,-0.014635387654110625
10363,12250,AMAG,2011-02-25,0,0,-0.0039803502231006704
10363,12250,AMAG,2011-05-03,0,0,0.008140759589140222
10363,12250,AMAG,2011-07-26,0,0,0.00840721867646266
10363,12250,AMAG,2011-11-04,0,0,-0.011627054349305948
10363,12250,AMAG,2012-03-05,0,0,0.006521489442051582
10363,12250,AMAG,2012-05-01,0,0,-0.0018464308444146298
10363,12250,AMAG,2012-07-26,0,0,0.0049272136441816505
10363,12250,AMAG,2013-03-01,0,0,0.0017027519706809945
10363,12250,AMAG,2013-04-23,0,0,0.005560327074922271
10375,15363,TCB,2011-01-20,0,0,
10375,15363,TCB,2011-04-21,0,0,
10375,15363,TCB,2011-07-21,0,0,
10375,15363,TCB,2011-10-20,0,0,
10375,15363,TCB,2012-01-24,0,0,
10375,15363,TCB,2012-04-19,0,0,
10375,15363,TCB,2012-07-19,0,0,
10375,15363,TCB,2012-10-26,0,0,
10375,15363,TCB,2013-01-30,0,0,
10375,15363,TCB,2013-04-19,0,0,
10375,15363,TCB,2013-07-23,0,0,
10375,15363,TCB,2013-10-25,0,0,
10375,15363,TCB,2014-01-29,0,0,
10375,15363,TCB,2014-04-22,0,0,
10375,15363,TCB,2014-07-25,0,0,
10375,15363,TCB,2014-10-24,0,0,
10375,15363,TCB,2015-01-29,1,0,
10375,15363,TCB,2015-04-21,1,0,
10375,15363,TCB,2015-07-23,0,0,
10375,15363,TCB,2015-10-22,0,0,
10382,12262,ASTE,2010-02-23,0,0,-0.02005094022028766
10382,12262,ASTE,2010-04-20,0,0,0.0017985540477174463
10382,12262,ASTE,2010-07-20,1,0,0.010376227810141619
10382,12262,ASTE,2010-10-19,1,0,0.01495502719823679
10382,12262,ASTE,2011-04-25,0,0,0.024669092665081133
10382,12262,ASTE,2011-07-25,1,0,0.012415735332109271
10382,12262,ASTE,2011-10-25,1,0,0.013795508532124804
10382,12262,ASTE,2012-02-21,1,0,0.012665695250531198
10382,12262,ASTE,2012-04-24,0,0,0.009244154164896282
10382,12262,ASTE,2012-07-24,0,0,0.004879350975187823
10382,12262,ASTE,2012-10-26,0,0,-0.0038649907716794534
10382,12262,ASTE,2013-02-26,1,0,0.015348807091406765
10382,12262,ASTE,2013-04-23,0,0,0.013387313970847315
10382,12262,ASTE,2013-07-23,0,0,-0.017061876719112704
10395,17074,NAVG,2010-02-25,0,0,-0.0017279861827442598
10395,17074,NAVG,2010-05-06,0,0,0.006428109876078327
10395,17074,NAVG,2010-08-04,0,0,-0.0003640729982519516
10395,17074,NAVG,2010-11-04,0,0,0.00023801060272636652
10397,12266,WERN,2010-01-27,0,0,-0.015134359846247556
10397,12266,WERN,2010-04-19,0,0,0.009261367664744032
10397,12266,WERN,2010-07-21,0,0,-0.013785658161934023
10397,12266,WERN,2010-10-18,0,0,-0.015063892098013858
10397,12266,WERN,2011-01-26,0,0,-0.010612372829045725
10397,12266,WERN,2011-04-20,0,0,0.007694974774092648
10397,12266,WERN,2011-07-20,0,0,0.007814407649240757
10397,12266,WERN,2011-10-18,0,0,-0.005636883620806566
10397,12266,WERN,2012-01-26,0,0,-0.007330422477506787
10397,12266,WERN,2012-04-18,0,0,0.0009683028551273724
10397,12266,WERN,2012-07-18,0,0,
10397,12266,WERN,2012-10-17,0,0,-0.03679054453276811
10397,12266,WERN,2013-01-28,0,0,-0.0074242699161831405
10397,12266,WERN,2013-04-18,0,0,-0.005597407761389504
10397,12266,WERN,2013-07-22,0,0,-0.002694647113791632
10397,12266,WERN,2013-10-17,0,0,-0.014870306497869119
10397,12266,WERN,2014-01-28,0,0,-0.0022888619461643982
10397,12266,WERN,2014-04-21,0,0,-0.024067941179541877
10397,12266,WERN,2014-07-21,0,0,-0.0031627589900002015
10397,12266,WERN,2014-10-20,0,0,0.012672227265348612
10397,12266,WERN,2015-01-29,1,0,0.009802817828850754
10397,12266,WERN,2015-04-22,1,0,0.007533615574847138
10397,12266,WERN,2015-07-20,0,0,-0.005941160409349918
10397,12266,WERN,2015-10-20,0,0,-0.007059743219199206
10421,12392,SKYW,2010-05-06,0,0,-0.006138256398643471
10421,12392,SKYW,2010-08-04,1,0,0.0043181727894919565
10421,12392,SKYW,2010-11-03,1,0,0.007767424348239476
10421,12392,SKYW,2011-02-23,0,0,0.0010094694675535322
10421,12392,SKYW,2011-05-04,0,0,0.00083668062134961
10421,12392,SKYW,2011-08-03,1,0,-0.023576978689485426
10421,12392,SKYW,2011-11-02,1,0,-0.007312798022794012
10421,12392,SKYW,2012-02-16,1,0,-0.018921271729032026
10421,12392,SKYW,2012-05-02,0,0,0.007232145282562902
10421,12392,SKYW,2012-08-08,0,0,-0.0024223197055069957
10421,12392,SKYW,2012-11-07,0,0,0.003990042833488597
10421,12392,SKYW,2013-02-14,1,0,-0.004274435919977962
10421,12392,SKYW,2013-05-08,0,0,-0.023834394992616595
10421,12392,SKYW,2013-08-07,0,0,-0.010246917604890248
10421,12392,SKYW,2013-11-06,0,0,-0.006113074417616696
10421,12392,SKYW,2014-02-13,0,0,-0.007891276911945556
10421,12392,SKYW,2014-05-08,0,0,-0.02933120354393043
10421,12392,SKYW,2014-08-06,0,0,-0.029721297133667238
10421,12392,SKYW,2014-10-29,0,0,-0.0003405383367269003
10421,12392,SKYW,2015-04-30,0,0,-0.010052480190657504
10421,12392,SKYW,2015-07-30,0,0,0.002181961118385604
10421,12392,SKYW,2015-10-27,0,0,0.008881303854780581
10443,12926,PATR,2014-02-03,0,0,0.004795248233543985
10443,12926,FRPH,2015-02-04,0,0,0.0019251202571301364
10443,12926,FRPH,2015-05-06,0,0,0.006028968990362717
10501,12379,AMWD,2010-02-19,0,0,0.006426002655429966
10501,12379,AMWD,2010-06-04,0,0,0.00027546803409861376
10501,12379,AMWD,2010-08-24,1,0,0.0030125756117373925
10501,12379,AMWD,2010-11-24,1,0,0.010320795395229617
